Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A178ZBW2	A0A178ZBI4	PF00018-PF03983-PF08226-PF14604	1	#FF0000	08	complement-complement
A0A0D2FDA1	A0A0D2FD88	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
W9VTS6	W9VW05	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
A0A178ZBW2	A0A178ZBI4	PF00018-PF03983-PF08226-PF14604	1	#FF0000	08	complement-complement
A0A0D2FDA1	A0A0D2FD88	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
W9VTS6	W9VW05	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
A0A178ZBW2	A0A178ZBI4	PF00018-PF03983-PF08226-PF14604	1	#FF0000	08	complement-complement
A0A0D2FDA1	A0A0D2FD88	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
W9VTS6	W9VW05	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
A0A178ZBW2	A0A178ZBI4	PF00018-PF03983-PF08226-PF14604	1	#FF0000	08	complement-complement
A0A0D2FDA1	A0A0D2FD88	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
W9VTS6	W9VW05	PF00018-PF03983-PF08226-PF14604	1	#FF0000	09	complement-complement
A0A0D2FDA1	A0A0D2CI11	PF00018-PF03983-PF14604	1	#FF0000	10	complement-complement
V9DI73	V9DI82	PF00018-PF03983-PF14604	1	#FF0000	10	normal-normal
A0A0D2ETB2	A0A0D2E6K8	PF00018-PF03983-PF14604	1	#FF0000	09	normal-normal
A0A0D2ETB2	A0A0D2ETB7	PF00018-PF03983-PF14604	1	#FF0000	10	normal-normal
H6C5H7	H6C5I5	PF00018-PF03983-PF14604	1	#FF0000	08	normal-normal
A0A0D2FDA1	A0A0D2CI11	PF00018-PF03983-PF14604	1	#FF0000	10	complement-complement
V9DI73	V9DI82	PF00018-PF03983-PF14604	1	#FF0000	10	normal-normal
A0A0D2ETB2	A0A0D2E6K8	PF00018-PF03983-PF14604	1	#FF0000	09	normal-normal
A0A0D2ETB2	A0A0D2ETB7	PF00018-PF03983-PF14604	1	#FF0000	10	normal-normal
H6C5H7	H6C5I5	PF00018-PF03983-PF14604	1	#FF0000	08	normal-normal
A0A0D2FDA1	A0A0D2CI11	PF00018-PF03983-PF14604	1	#FF0000	10	complement-complement
V9DI73	V9DI82	PF00018-PF03983-PF14604	1	#FF0000	10	normal-normal
A0A0D2ETB2	A0A0D2E6K8	PF00018-PF03983-PF14604	1	#FF0000	09	normal-normal
A0A0D2ETB2	A0A0D2ETB7	PF00018-PF03983-PF14604	1	#FF0000	10	normal-normal
H6C5H7	H6C5I5	PF00018-PF03983-PF14604	1	#FF0000	08	normal-normal
A0A167XZK9	A0A167XZU8	PF00022	1	#FF0000	10	complement-normal
A0A1W5CXF4	A0A1W5CWU0	PF00022	1	#FF0000	02	normal-complement
A0A5M8PVE0	A0A5M8PWA2	PF00022	1	#FF0000	02	normal-complement
A0A225AZU3	A0A225B3M5	PF00023	1	#FF0000	09	complement-normal
A0A505HUS4	A0A505I0C3	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A370P9M5	A0A370P9L9	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A319AAG0	A0A319B0B5	PF00023-PF00069-PF12796	1	#FF0000	02	normal-complement
A2QWH1	A2QWG9	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A3F3RTL0	A0A3F3RTD5	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A370BZU1	A0A370C2V0	PF00023-PF00069-PF12796	1	#FF0000	03	normal-complement
A0A505HUS4	A0A505I0C3	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A370P9M5	A0A370P9L9	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A319AAG0	A0A319B0B5	PF00023-PF00069-PF12796	1	#FF0000	02	normal-complement
A2QWH1	A2QWG9	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A3F3RTL0	A0A3F3RTD5	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A370BZU1	A0A370C2V0	PF00023-PF00069-PF12796	1	#FF0000	03	normal-complement
A0A505HUS4	A0A505I0C3	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A370P9M5	A0A370P9L9	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A319AAG0	A0A319B0B5	PF00023-PF00069-PF12796	1	#FF0000	02	normal-complement
A2QWH1	A2QWG9	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A3F3RTL0	A0A3F3RTD5	PF00023-PF00069-PF12796	1	#FF0000	02	complement-normal
A0A370BZU1	A0A370C2V0	PF00023-PF00069-PF12796	1	#FF0000	03	normal-complement
A0A428P0H7	A0A428P035	PF00023-PF01544-PF12796	1	#FF0000	01	normal-normal
A0A428P0H7	A0A428P035	PF00023-PF01544-PF12796	1	#FF0000	01	normal-normal
A0A428P0H7	A0A428P035	PF00023-PF01544-PF12796	1	#FF0000	01	normal-normal
A0A167XNB7	A0A167XN26	PF00023-PF05729-PF06985-PF12796	1	#FF0000	10	complement-normal
A0A167XNB7	A0A167XN26	PF00023-PF05729-PF06985-PF12796	1	#FF0000	10	complement-normal
A0A167XNB7	A0A167XN26	PF00023-PF05729-PF06985-PF12796	1	#FF0000	10	complement-normal
A0A167XNB7	A0A167XN26	PF00023-PF05729-PF06985-PF12796	1	#FF0000	10	complement-normal
A0A8H4XNJ3	A0A8H4URC9	PF00023-PF05729-PF12796	1	#FF0000	04	complement-complement
A0A1F8AFC6	A0A1F8AEC0	PF00023-PF05729-PF12796	1	#FF0000	06	normal-normal
A0A8H4XNJ3	A0A8H4URC9	PF00023-PF05729-PF12796	1	#FF0000	04	complement-complement
A0A1F8AFC6	A0A1F8AEC0	PF00023-PF05729-PF12796	1	#FF0000	06	normal-normal
A0A8H4XNJ3	A0A8H4URC9	PF00023-PF05729-PF12796	1	#FF0000	04	complement-complement
A0A1F8AFC6	A0A1F8AEC0	PF00023-PF05729-PF12796	1	#FF0000	06	normal-normal
A0A0D2FDA1	A0A0D2FY89	PF00023-PF12796	1	#FF0000	04	complement-complement
A0A3F3QAE4	A0A3F3QAI1	PF00023-PF12796	1	#FF0000	03	complement-normal
A0A428S8C8	A0A428S8F2	PF00023-PF12796	1	#FF0000	01	complement-complement
A0A428T275	A0A428T210	PF00023-PF12796	1	#FF0000	01	complement-complement
A0A3M2S6T7	A0A3M2S844	PF00023-PF12796	1	#FF0000	01	complement-complement
A0A8S9DE57	A0A8S9DC44	PF00023-PF12796	1	#FF0000	10	complement-complement
A0A8H3WFV0	A0A8H3W9E3	PF00023-PF12796	1	#FF0000	10	complement-complement
L2G2P0	A0A7J6IQL3	PF00023-PF12796	1	#FF0000	10	complement-complement
A0A8H4FQA2	A0A8H4CV01	PF00023-PF12796	1	#FF0000	10	complement-complement
A0A423X889	A0A423X7L1	PF00023-PF12796	1	#FF0000	03	complement-complement
U1G8I1	U1GP89	PF00023-PF12796	1	#FF0000	04	complement-complement
A0A010S1C4	A0A010R6V5	PF00023-PF12796	1	#FF0000	06	complement-complement
A0A0D2FDA1	A0A0D2FY89	PF00023-PF12796	1	#FF0000	04	complement-complement
A0A3F3QAE4	A0A3F3QAI1	PF00023-PF12796	1	#FF0000	03	complement-normal
A0A428S8C8	A0A428S8F2	PF00023-PF12796	1	#FF0000	01	complement-complement
A0A428T275	A0A428T210	PF00023-PF12796	1	#FF0000	01	complement-complement
A0A3M2S6T7	A0A3M2S844	PF00023-PF12796	1	#FF0000	01	complement-complement
A0A8S9DE57	A0A8S9DC44	PF00023-PF12796	1	#FF0000	10	complement-complement
A0A8H3WFV0	A0A8H3W9E3	PF00023-PF12796	1	#FF0000	10	complement-complement
L2G2P0	A0A7J6IQL3	PF00023-PF12796	1	#FF0000	10	complement-complement
A0A8H4FQA2	A0A8H4CV01	PF00023-PF12796	1	#FF0000	10	complement-complement
A0A423X889	A0A423X7L1	PF00023-PF12796	1	#FF0000	03	complement-complement
U1G8I1	U1GP89	PF00023-PF12796	1	#FF0000	04	complement-complement
A0A010S1C4	A0A010R6V5	PF00023-PF12796	1	#FF0000	06	complement-complement
A0A428RGV6	A0A428RGV3	PF00023-PF12796-PF13637	1	#FF0000	01	complement-complement
A0A430LT16	A0A430LT01	PF00023-PF12796-PF13637	1	#FF0000	01	complement-complement
A0A428RGV6	A0A428RGV3	PF00023-PF12796-PF13637	1	#FF0000	01	complement-complement
A0A430LT16	A0A430LT01	PF00023-PF12796-PF13637	1	#FF0000	01	complement-complement
A0A428RGV6	A0A428RGV3	PF00023-PF12796-PF13637	1	#FF0000	01	complement-complement
A0A430LT16	A0A430LT01	PF00023-PF12796-PF13637	1	#FF0000	01	complement-complement
A0A1B8EV38	A0A1B8EV58	PF00023-PF12796-PF17107	1	#FF0000	09	complement-normal
A0A1B8EV38	A0A1B8EV58	PF00023-PF12796-PF17107	1	#FF0000	09	complement-normal
A0A1B8EV38	A0A1B8EV58	PF00023-PF12796-PF17107	1	#FF0000	09	complement-normal
W3XHT8	W3XJF8	PF00023-PF13606	1	#FF0000	02	normal-complement
W3XHT8	W3XJF8	PF00023-PF13606	1	#FF0000	02	normal-complement
A0A8H5SKE5	A0A8H5SQL7	PF00023-PF13857	1	#FF0000	10	normal-complement
A0A8H5SKE5	A0A8H5SQL7	PF00023-PF13857	1	#FF0000	10	normal-complement
A0A8H5SSQ7	A0A8H5SUG0	PF00024-PF01344-PF09118	1	#FF0000	10	normal-normal
A0A8H5SSQ7	A0A8H5SUG0	PF00024-PF01344-PF09118	1	#FF0000	10	normal-normal
A0A8H5SSQ7	A0A8H5SUG0	PF00024-PF01344-PF09118	1	#FF0000	10	normal-normal
A0A1V6UTG0	A0A1V6USM9	PF00025	1	#FF0000	10	normal-normal
J5Q623	J5Q603	PF00026	1	#FF0000	10	complement-normal
K1W7E8	K1VWI8	PF00026	1	#FF0000	10	complement-normal
A0A0S6XDE4	A0A0S6XDS1	PF00026	1	#FF0000	03	normal-normal
A0A084GFZ0	A0A084GFZ5	PF00026	1	#FF0000	05	normal-normal
A0A5N6J3N0	A0A5N6J4B1	PF00026	1	#FF0000	03	complement-normal
A0A1X7RLP9	A0A1X7RLQ9	PF00026	1	#FF0000	10	normal-normal
A0A6H0Y0J6	A0A6H0Y092	PF00026	1	#FF0000	04	complement-normal
A0A6H0Y0J6	A0A6H0Y0M0	PF00026	1	#FF0000	01	complement-normal
A0A319DR83	A0A319CZG1	PF00026	1	#FF0000	08	normal-complement
A0A5N5IX92	A0A5N5J1X5	PF00026	1	#FF0000	04	complement-complement
A0A8H6RL97	A0A8H6RK70	PF00026	1	#FF0000	02	complement-complement
A0A7C8IW13	A0A7C8MQ58	PF00026-PF06985	1	#FF0000	04	complement-complement
A0A7C8IW13	A0A7C8MQ58	PF00026-PF06985	1	#FF0000	04	complement-complement
A0A2D3UV85	A0A2D3UXV7	PF00027-PF01734	1	#FF0000	01	normal-normal
F9X5E3	F9X5E2	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A0F4GP24	A0A0F4GKK8	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A1X7RLP9	A0A1X7RMW0	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A2I0S1W4	A0A2I0S1Z1	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A2S6CCF8	A0A2S6CCI0	PF00027-PF01734	1	#FF0000	01	complement-complement
A0A2G5HZD8	A0A2G5HZG8	PF00027-PF01734	1	#FF0000	01	complement-complement
M3AWW9	M3CDX0	PF00027-PF01734	1	#FF0000	01	complement-complement
M2YHP0	M3AJH7	PF00027-PF01734	1	#FF0000	03	normal-complement
A0A2D3UV85	A0A2D3UXV7	PF00027-PF01734	1	#FF0000	01	normal-normal
F9X5E3	F9X5E2	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A0F4GP24	A0A0F4GKK8	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A1X7RLP9	A0A1X7RMW0	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A2I0S1W4	A0A2I0S1Z1	PF00027-PF01734	1	#FF0000	01	normal-normal
A0A2S6CCF8	A0A2S6CCI0	PF00027-PF01734	1	#FF0000	01	complement-complement
A0A2G5HZD8	A0A2G5HZG8	PF00027-PF01734	1	#FF0000	01	complement-complement
M3AWW9	M3CDX0	PF00027-PF01734	1	#FF0000	01	complement-complement
M2YHP0	M3AJH7	PF00027-PF01734	1	#FF0000	03	normal-complement
A0A8H6VIE4	A0A8H6VID3	PF00027-PF01734-PF04082	1	#FF0000	02	normal-complement
A0A139GVE8	A0A139GVF3	PF00027-PF01734-PF04082	1	#FF0000	01	complement-normal
A0A8H6VIE4	A0A8H6VID3	PF00027-PF01734-PF04082	1	#FF0000	02	normal-complement
A0A139GVE8	A0A139GVF3	PF00027-PF01734-PF04082	1	#FF0000	01	complement-normal
A0A8H6VIE4	A0A8H6VID3	PF00027-PF01734-PF04082	1	#FF0000	02	normal-complement
A0A139GVE8	A0A139GVF3	PF00027-PF01734-PF04082	1	#FF0000	01	complement-normal
A0A178AXU7	A0A178AWF6	PF00027-PF02197	1	#FF0000	08	complement-complement
A0A178AXU7	A0A178AWF6	PF00027-PF02197	1	#FF0000	08	complement-complement
A0A2V5J2K2	A0A2V5IPN8	PF00043	1	#FF0000	06	normal-complement
A0A0F8UJB5	A0A0F8V9I4	PF00043	1	#FF0000	09	complement-complement
A0A2T5M0L3	A0A2T5M0L1	PF00043	1	#FF0000	08	normal-normal
A0A8H6XAJ8	A0A8H6XBT5	PF00043-PF02798	1	#FF0000	09	complement-complement
A0A3D8RZT1	A0A3D8RZ79	PF00043-PF02798	1	#FF0000	03	normal-complement
A0A3D8SZM4	A0A3D8SZM1	PF00043-PF02798	1	#FF0000	03	normal-complement
A0A2T3A289	A0A2T3A265	PF00043-PF02798	1	#FF0000	05	normal-normal
A0A8H6XAJ8	A0A8H6XBT5	PF00043-PF02798	1	#FF0000	09	complement-complement
A0A3D8RZT1	A0A3D8RZ79	PF00043-PF02798	1	#FF0000	03	normal-complement
A0A3D8SZM4	A0A3D8SZM1	PF00043-PF02798	1	#FF0000	03	normal-complement
A0A2T3A289	A0A2T3A265	PF00043-PF02798	1	#FF0000	05	normal-normal
A0A7H8RAK9	A0A7H8RBN8	PF00043-PF13417	1	#FF0000	06	complement-complement
A0A5Q3GAU3	A0A5Q3DT72	PF00043-PF13417	1	#FF0000	09	normal-normal
A0A1L9PY59	A0A1L9PY50	PF00043-PF13417	1	#FF0000	10	normal-normal
A0A0C3DDG2	A0A0C3DDF3	PF00043-PF13417	1	#FF0000	10	normal-normal
A0A7H8RAK9	A0A7H8RBN8	PF00043-PF13417	1	#FF0000	06	complement-complement
A0A5Q3GAU3	A0A5Q3DT72	PF00043-PF13417	1	#FF0000	09	normal-normal
A0A1L9PY59	A0A1L9PY50	PF00043-PF13417	1	#FF0000	10	normal-normal
A0A0C3DDG2	A0A0C3DDF3	PF00043-PF13417	1	#FF0000	10	normal-normal
A0A0G2F0Q2	A0A0G2F0Q6	PF00044-PF02800	1	#FF0000	05	complement-normal
A0A0G2F0Q2	A0A0G2F0Q6	PF00044-PF02800	1	#FF0000	05	complement-normal
A0A8H6LR59	A0A8H6H0B9	PF00056-PF02866	1	#FF0000	07	complement-normal
A0A8H6LR59	A0A8H6H0B9	PF00056-PF02866	1	#FF0000	07	complement-normal
A0A7H8RAK9	A0A7H8RAW1	PF00067	1	#FF0000	04	complement-complement
A0A7H8RAK9	A0A7H8RAG8	PF00067	1	#FF0000	07	complement-normal
A0A2T3AH53	A0A2T3AH64	PF00067	1	#FF0000	10	complement-complement
A0A1L7XEZ7	A0A1L7XEP7	PF00067	1	#FF0000	07	complement-complement
A0A3D8RZT1	A0A3D8RZA4	PF00067	1	#FF0000	04	normal-complement
A0A3D8RZT1	A0A3D8RZA3	PF00067	1	#FF0000	02	normal-normal
A0A3D8SZM4	A0A3D8T006	PF00067	1	#FF0000	04	normal-complement
A0A3D8SZM4	A0A3D8SZL6	PF00067	1	#FF0000	02	normal-normal
A0A074YJN3	A0A074YJN8	PF00067	1	#FF0000	05	normal-normal
A0A4S9KG85	A0A4S8VZG8	PF00067	1	#FF0000	04	complement-complement
A0A4T0CV53	A0A4T0CUZ4	PF00067	1	#FF0000	04	complement-complement
A0A4V4KFL9	A0A4S9S244	PF00067	1	#FF0000	04	normal-normal
A0A4S9TK06	A0A4S9TK14	PF00067	1	#FF0000	04	complement-complement
A0A4S9G3P9	A0A4S9HUS6	PF00067	1	#FF0000	04	complement-complement
A0A4T0FAM0	A0A4T0FAG4	PF00067	1	#FF0000	04	complement-complement
A0A4V4L1R6	A0A4S9Y2P6	PF00067	1	#FF0000	04	complement-complement
A0A8H7K4G7	A0A8H7N1C1	PF00067	1	#FF0000	02	normal-complement
A0A0B7KMG7	A0A0B7KKU1	PF00067	1	#FF0000	02	normal-complement
A0A0D2IDC3	A0A0D2GSB1	PF00067	1	#FF0000	03	normal-normal
A0A5N5WW80	A0A5N5WW30	PF00067	1	#FF0000	08	complement-normal
A0A5N6U4F7	A0A5N6U4E6	PF00067	1	#FF0000	10	normal-complement
A0A5N6U4F7	A0A5N6U490	PF00067	1	#FF0000	07	normal-complement
A0A5N7ESK0	A0A5N7ESJ8	PF00067	1	#FF0000	06	complement-complement
A0A0F0IFW5	A0A0F0IAE4	PF00067	1	#FF0000	05	complement-complement
A0A5N7A826	A0A5N7A6W3	PF00067	1	#FF0000	06	complement-complement
A0A7U2MEM1	A0A7U2QRZ4	PF00067	1	#FF0000	10	normal-normal
A0A3M7K634	A0A5N6H8Q8	PF00067	1	#FF0000	10	complement-complement
A0A5N6UY89	A0A5N6UY08	PF00067	1	#FF0000	06	normal-normal
A0A5N6SWN5	A0A5N6SVY2	PF00067	1	#FF0000	09	complement-complement
A0A2P2GWL2	A0A2P2GY82	PF00067	1	#FF0000	07	normal-normal
A0A5N6D998	A0A5N6D9A0	PF00067	1	#FF0000	08	complement-complement
A0A5N6I1S4	A0A5N7DT39	PF00067	1	#FF0000	10	complement-complement
A0A7G5IWR4	A0A7G5IWQ7	PF00067	1	#FF0000	07	normal-normal
A0A5N6J3N0	A0A5N6J494	PF00067	1	#FF0000	06	complement-normal
A0A5N6WWG6	A0A5N6WWG2	PF00067	1	#FF0000	10	normal-normal
B8N274	B8N464	PF00067	1	#FF0000	09	complement-complement
A0A5N6WGI0	A0A5N6WGC5	PF00067	1	#FF0000	08	normal-normal
A0A5N6XR71	A0A5N6XVV2	PF00067	1	#FF0000	09	complement-complement
A0A5N6EV78	A0A5N6ET20	PF00067	1	#FF0000	08	complement-complement
A0A5N6FZ08	A0A5N6FZ01	PF00067	1	#FF0000	05	normal-normal
A0A8H5ZVP7	A0A8H5ZUV2	PF00067	1	#FF0000	05	normal-normal
A0A1L9X1F0	A0A1L9X164	PF00067	1	#FF0000	06	normal-normal
A0A319CHF6	A0A319CHG5	PF00067	1	#FF0000	10	complement-complement
A0A1L9VWB2	A0A1L9VWA7	PF00067	1	#FF0000	04	normal-normal
A0A1E3B4A7	A0A1E3B494	PF00067	1	#FF0000	03	complement-complement
A0A2D3UV85	A0A2D3UM36	PF00067	1	#FF0000	05	normal-normal
F9X5E3	F9X5E4	PF00067	1	#FF0000	01	normal-normal
A0A1X7RLP9	A0A1X7RLP7	PF00067	1	#FF0000	01	normal-normal
A0A3M7N2I3	A0A3M7N3W3	PF00067	1	#FF0000	07	normal-complement
A0A3M0WBT5	A0A3M0WC50	PF00067	1	#FF0000	06	normal-complement
A0A0P7BJA2	A0A0P7BUP2	PF00067	1	#FF0000	07	normal-complement
A0A1Y2DIY0	A0A1Y2DIV9	PF00067	1	#FF0000	07	complement-normal
A0A135TYQ3	A0A135TYV9	PF00067	1	#FF0000	09	normal-complement
A0A161WPF1	A0A166U9C9	PF00067	1	#FF0000	06	normal-normal
A0A8H4FQA2	A0A8H4CV43	PF00067	1	#FF0000	08	complement-complement
A0A0I9YM31	A0A0I9YM26	PF00067	1	#FF0000	10	complement-complement
S0EGQ3	S0EGR2	PF00067	1	#FF0000	10	normal-normal
A0A2H3S377	A0A2H3S367	PF00067	1	#FF0000	10	complement-complement
A0A365NNX3	A0A365NNW3	PF00067	1	#FF0000	10	complement-complement
A0A8H4JAG6	A0A8H4NBE8	PF00067	1	#FF0000	10	normal-normal
A0A8H5JGM4	A0A8H5JEJ6	PF00067	1	#FF0000	08	complement-complement
A0A8J5NK85	A0A8J5TZR0	PF00067	1	#FF0000	10	normal-normal
A0A8H5KJS7	A0A8H5NPZ4	PF00067	1	#FF0000	10	complement-complement
A0A8H5XF18	A0A8H6CUA3	PF00067	1	#FF0000	07	normal-normal
A0A8H5E7U7	A0A8H4ZPI3	PF00067	1	#FF0000	09	complement-complement
A0A8H5ND27	A0A8H5JT45	PF00067	1	#FF0000	10	normal-normal
A0A0J9WVC1	A0A0D2YIQ0	PF00067	1	#FF0000	10	normal-normal
W9JDV3	W9JDW3	PF00067	1	#FF0000	10	normal-complement
G0R6T0	G0R6S2	PF00067	1	#FF0000	08	normal-complement
A0A2T4CDA8	A0A2T4CDF8	PF00067	1	#FF0000	09	complement-normal
A0A2H2ZL89	A0A2H2ZJF3	PF00067	1	#FF0000	08	complement-normal
A0A024SKF4	A0A024SJJ1	PF00067	1	#FF0000	08	normal-complement
A0A5N5KDP0	A0A5N5KDP1	PF00067	1	#FF0000	10	complement-complement
A0A5N5PZY6	A0A5N5Q1B9	PF00067	1	#FF0000	09	complement-complement
A0A1Y2DTK3	A0A1Y2DT99	PF00067	1	#FF0000	02	complement-complement
A0A1Y2DTK3	A0A1Y2DTA4	PF00067	1	#FF0000	04	complement-normal
A0A4Z0Z1I7	A0A4Z0Z884	PF00067	1	#FF0000	09	normal-normal
A0A4Z0Z1I7	A0A4Z0Z2H3	PF00067	1	#FF0000	08	normal-complement
A0A4Z0Z1I7	A0A4Z0Z466	PF00067	1	#FF0000	06	normal-normal
A0A4Z0Z1I7	A0A4Z0Z059	PF00067	1	#FF0000	03	normal-normal
A0A7C8IWG0	A0A7C8IT54	PF00067	1	#FF0000	03	complement-complement
A0A7C8IWG0	A0A7C8IT61	PF00067	1	#FF0000	06	complement-normal
A0A7C8IWG0	A0A7C8IXL7	PF00067	1	#FF0000	07	complement-complement
A0A7C8IWG0	A0A7C8MYP9	PF00067	1	#FF0000	09	complement-normal
A0A553I883	A0A553I867	PF00067	1	#FF0000	07	normal-normal
A0A553I883	A0A553I872	PF00067	1	#FF0000	06	normal-complement
A0A439DFP2	A0A439DFP1	PF00067	1	#FF0000	09	normal-normal
A0A439DFP2	A0A439DFT4	PF00067	1	#FF0000	07	normal-normal
A0A1V1TR60	A0A1V1TQM6	PF00067	1	#FF0000	09	normal-normal
A0A1W2TF28	A0A1W2TF26	PF00067	1	#FF0000	09	complement-complement
A0A4Q4V875	A0A4V1XHY3	PF00067	1	#FF0000	06	complement-normal
A0A4Q4YH95	A0A4Q4YII0	PF00067	1	#FF0000	07	normal-complement
A0A4Q4TMD7	A0A4Q4TJI6	PF00067	1	#FF0000	08	complement-normal
Q0CF72	Q0CF80	PF00067	1	#FF0000	08	complement-normal
A0A8J5NK68	A0A8J5TQL5	PF00067	1	#FF0000	10	normal-normal
A0A423X889	A0A423X801	PF00067	1	#FF0000	05	complement-normal
A0A1F5LK35	A0A1F5LJ76	PF00067	1	#FF0000	07	complement-complement
A0A317X8D5	A0A317XA67	PF00067	1	#FF0000	07	complement-normal
A0A7D5Z9C4	A0A7D5Z893	PF00067	1	#FF0000	09	normal-normal
A0A0D9NLT1	A0A0D9NM72	PF00067	1	#FF0000	07	complement-complement
A0A0B4FTS7	A0A0B4GLG3	PF00067	1	#FF0000	07	normal-normal
A0A0A1UNJ1	A0A0A1UN54	PF00067	1	#FF0000	07	complement-complement
E9FCE7	E9FCF3	PF00067	1	#FF0000	07	complement-complement
A0A0B4H9A8	A0A0B4HLL5	PF00067	1	#FF0000	08	complement-complement
A0A0B4GND8	A0A0B4GB72	PF00067	1	#FF0000	07	complement-complement
Q5BBP7	C8VLL6	PF00067	1	#FF0000	08	normal-normal
A0A1U8QG93	Q5BBP0	PF00067	1	#FF0000	07	normal-normal
A0A0A2LKC5	A0A0A2LCI4	PF00067	1	#FF0000	04	complement-normal
A0A317W0K9	A0A317VXR0	PF00067	1	#FF0000	07	complement-complement
A0A017S3U6	A0A017S4X6	PF00067	1	#FF0000	09	normal-normal
A0A017S3U6	A0A017S3V4	PF00067	1	#FF0000	10	normal-normal
A0A0A1T9W8	A0A0A1T9W4	PF00067	1	#FF0000	05	complement-complement
L7J024	L7J047	PF00067	1	#FF0000	04	complement-normal
L7I6Q7	L7I8S2	PF00067	1	#FF0000	04	normal-complement
A0A4P7NIK6	A0A4P7NII7	PF00067	1	#FF0000	04	normal-complement
G4N9D2	G4N9D6	PF00067	1	#FF0000	04	normal-complement
A0A010S1C4	A0A010R6U0	PF00067	1	#FF0000	04	complement-complement
A0A135SEJ8	A0A135SEK8	PF00067	1	#FF0000	04	complement-complement
A0A135SS03	A0A135SSD6	PF00067	1	#FF0000	04	normal-normal
A0A1G4AYK0	A0A1G4AYF7	PF00067	1	#FF0000	03	normal-normal
A0A135V9B7	A0A135V8Q1	PF00067	1	#FF0000	04	complement-complement
G2R8V2	G2R8U4	PF00067	1	#FF0000	08	complement-normal
A0A7G6J4F9	A0A7G6J4F7	PF00067	1	#FF0000	02	normal-normal
A0A2T3A289	A0A2T3A260	PF00067	1	#FF0000	03	normal-normal
A0A7H8QZ17	A0A7H8QZ63	PF00067	1	#FF0000	04	normal-complement
A0A0U1M576	A0A0U1M5D0	PF00067	1	#FF0000	04	normal-complement
A0A166YG58	A0A166YFX2	PF00067	1	#FF0000	08	complement-normal
A0A5C6GHW9	A0A5C6GIC9	PF00067	1	#FF0000	08	normal-complement
A0A423W563	A0A423W547	PF00067	1	#FF0000	04	complement-complement
A0A423W563	A0A423W567	PF00067	1	#FF0000	05	complement-normal
A0A2U8U2L6	A0A2U8U2M8	PF00067	1	#FF0000	03	complement-normal
H9BFC1	H9BFC4	PF00067	1	#FF0000	03	complement-normal
A0A4V1E8I5	A0A4P8GEB4	PF00067	1	#FF0000	06	complement-normal
A0A5M9N0Q2	A0A5M9N5R2	PF00067	1	#FF0000	01	complement-complement
A0A4S3JG71	A0A4S3JLF8	PF00067	1	#FF0000	01	complement-complement
B8M9J8	B8M9J6	PF00067	1	#FF0000	02	complement-complement
A0A101MPG3	A0A101MPD3	PF00067	1	#FF0000	02	normal-normal
A0A1V6ND09	A0A1V6ND82	PF00067	1	#FF0000	02	complement-complement
A0A1Y2TNZ8	A0A1Y2TLX8	PF00067	1	#FF0000	04	complement-normal
A0A1Y2XGE4	A0A1Y2XFQ2	PF00067	1	#FF0000	04	normal-complement
A0A0L0N339	A0A0L0N2I1	PF00067	1	#FF0000	10	complement-normal
A0A8T9CI10	A0A8T9CHG4	PF00067	1	#FF0000	04	normal-complement
A0A1Y2VRI8	A0A1Y2VRD4	PF00067	1	#FF0000	07	complement-complement
A0A0D9P3H7	A0A0D9P3N6	PF00067	1	#FF0000	03	complement-complement
E9E3V4	E9E3V7	PF00067	1	#FF0000	03	normal-normal
A0A0B4GBH8	A0A0B4FCX5	PF00067	1	#FF0000	03	normal-normal
E9F6M5	E9F6M2	PF00067	1	#FF0000	03	normal-normal
A0A0A1USI5	A0A0A1URV9	PF00067	1	#FF0000	03	complement-complement
